index,Row ID,Opportunity ID,Created Date,Closed Date,Stage,Opportunity Name,Sales
242,2871,CA-2016-148040,03/23/20,03/27/20,Closed Won,Xerox 1951,74352.00
243,2872,CA-2016-148040,03/23/20,03/27/20,Closed Won,Office Star - Mesh Screen back chair with Vinyl seat,314352.00
244,3555,CA-2016-120838,03/24/20,03/27/20,Negotiating,Economy Rollaway Files,330.40
245,3556,CA-2016-120838,03/24/20,03/27/20,Negotiating,Ooma Telo VoIP Home Phone System,604752.00
246,6591,CA-2016-164749,03/24/20,03/27/20,Closed Lost,Avery 476,9912.00
247,4480,CA-2016-147235,03/25/20,03/29/20,Closed Won,Xerox 190,24.90
248,7802,CA-2016-143637,03/25/20,03/30/20,Negotiating,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48
249,4245,CA-2016-138436,03/27/20,03/31/20,Closed Won,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,6630.00
250,9307,CA-2016-128237,03/26/20,03/31/20,Closed Won,Newell 35,6.56
251,9308,CA-2016-128237,03/26/20,03/31/20,Closed Won,"Eberhard Faber 3 1/2"" Golf Pencils",14.88
252,9309,CA-2016-128237,03/26/20,03/31/20,Closed Won,ImationÂ SwivelÂ Flash DriveÂ USBÂ flash driveÂ - 8 GB,45.48
253,9310,CA-2016-128237,03/26/20,03/31/20,Closed Won,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44
254,9660,CA-2016-100860,03/27/20,03/31/20,Negotiating,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75
255,4712,CA-2016-112403,04/01/2020,04/01/2020,Proposing,Avery Round Ring Poly Binders,0.85
256,5954,US-2016-105151,03/31/20,04/01/2020,Closed Lost,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.50
257,9052,CA-2016-141838,03/27/20,04/01/2020,Negotiating,Newell 308,3.36
258,9053,CA-2016-141838,03/27/20,04/01/2020,Negotiating,Wilson Jones Leather-Like Binders with DublLock Round Rings,27936.00
259,9054,CA-2016-141838,03/27/20,04/01/2020,Negotiating,Griffin GC17055 Auxiliary Audio Cable,28784.00
260,9566,CA-2016-130428,04/01/2020,04/01/2020,Proposing,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",11254.88
261,9567,CA-2016-130428,04/01/2020,04/01/2020,Proposing,Ibico Plastic and Wire Spiral Binding Combs,12645.00
262,9568,CA-2016-130428,04/01/2020,04/01/2020,Proposing,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4032.00
263,2433,CA-2016-148586,03/26/20,04/02/2020,Closed Won,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366786.00
264,7630,CA-2016-162089,03/31/20,04/02/2020,Closed Lost,Airmail Envelopes,335.72
265,7631,CA-2016-162089,03/31/20,04/02/2020,Closed Lost,Innergie mMini Combo Duo USB Travel Charging Kit,251944.00
266,7632,CA-2016-162089,03/31/20,04/02/2020,Closed Lost,"Global Stack Chair without Arms, Black",127302.00
267,8464,CA-2016-100881,03/29/20,04/02/2020,Closed Won,AT&T TR1909W,302376.00
268,7306,CA-2016-137274,03/30/20,04/03/2020,Closed Won,Bush Advantage Collection Racetrack Conference Table,890841.00
269,7840,US-2016-137869,03/29/20,04/03/2020,Closed Won,Poly String Tie Envelopes,6.12
270,7841,US-2016-137869,03/29/20,04/03/2020,Closed Won,Hon 94000 Series Round Tables,1184.72
271,2897,CA-2016-169033,03/31/20,04/04/2020,Closed Won,Peel-Off China Markers,49.65
272,9900,US-2016-117380,03/29/20,04/04/2020,Closed Won,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,330588.00
273,5049,US-2016-104759,04/01/2020,04/05/2020,Closed Won,Fellowes Black Plastic Comb Bindings,8134.00
274,5050,US-2016-104759,04/01/2020,04/05/2020,Closed Won,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,7998.40
275,5284,CA-2016-133424,03/31/20,04/05/2020,Closed Won,Sterilite Show Offs Storage Containers,15.84
276,5285,CA-2016-133424,03/31/20,04/05/2020,Closed Won,Avery 490,44400.00
277,5480,CA-2016-101770,04/01/2020,04/05/2020,Closed Won,Avery Hole Reinforcements,18690.00
278,6139,CA-2016-131247,03/31/20,04/05/2020,Closed Won,O'Sullivan Living Dimensions 2-Shelf Bookcases,205666.00
279,2230,CA-2016-128055,04/01/2020,04/06/2020,Closed Won,GBC DocuBind 200 Manual Binding Machine,6735.68
280,2231,CA-2016-128055,04/01/2020,04/06/2020,Closed Won,Fellowes Advanced Computer Series Surge Protectors,52.98
281,4845,US-2016-128685,04/05/2020,04/06/2020,Closed Lost,Avery Non-Stick Binders,7184.00
282,8431,US-2016-113124,03/31/20,04/06/2020,Closed Won,Space Solutions Commercial Steel Shelving,129.30
283,1373,US-2016-157021,04/02/2020,04/07/2020,Negotiating,Avery 490,29.60
284,1374,US-2016-157021,04/02/2020,04/07/2020,Negotiating,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17088.00
285,7954,CA-2016-138359,04/02/2020,04/07/2020,Closed Won,Rogers Profile Extra Capacity Storage Tub,66.96
286,7955,CA-2016-138359,04/02/2020,04/07/2020,Closed Won,Zipper Ring Binder Pockets,6.24
287,8827,US-2016-157847,04/03/2020,04/07/2020,Negotiating,Xerox 1898,26.72
288,8828,US-2016-157847,04/03/2020,04/07/2020,Negotiating,Xerox 1947,3348.80
289,711,CA-2016-113887,04/06/2020,04/08/2020,Closed Lost,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48
290,3879,CA-2016-151001,04/06/2020,04/08/2020,Closed Lost,"Tenex File Box, Personal Filing Tote with Lid, Black",49632.00
291,3880,CA-2016-151001,04/06/2020,04/08/2020,Closed Lost,Adjustable Personal File Tote,52096.00
292,6253,CA-2016-165806,04/08/2020,04/08/2020,Proposing,Xerox 226,5832.00
293,6254,CA-2016-165806,04/08/2020,04/08/2020,Proposing,RCA Visys Integrated PBX 8-Line Router,200.97
294,9507,CA-2016-149104,04/06/2020,04/08/2020,Negotiating,Stanley Contemporary Battery Pencil Sharpeners,26.70
295,9508,CA-2016-149104,04/06/2020,04/08/2020,Negotiating,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.20
296,9509,CA-2016-149104,04/06/2020,04/08/2020,Negotiating,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89
297,9510,CA-2016-149104,04/06/2020,04/08/2020,Negotiating,Space Solutions HD Industrial Steel Shelving.,689.82
298,1405,US-2016-118486,04/07/2020,04/09/2020,Closed Lost,Martin-Yale Premier Letter Opener,10304.00
299,1406,US-2016-118486,04/07/2020,04/09/2020,Closed Lost,KI Adjustable-Height Table,154764.00
300,1407,US-2016-118486,04/07/2020,04/09/2020,Closed Lost,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,116784.00
301,5121,CA-2016-149538,04/05/2020,04/09/2020,Closed Won,Safco Commercial Shelving,232.55
302,5122,CA-2016-149538,04/05/2020,04/09/2020,Closed Won,Logitech Wireless Marathon Mouse M705,99.98
303,5123,CA-2016-149538,04/05/2020,04/09/2020,Closed Won,Xerox 209,19.44
304,5124,CA-2016-149538,04/05/2020,04/09/2020,Closed Won,Xerox 1966,12.96
305,5683,CA-2016-164315,04/03/2020,04/09/2020,Closed Won,Xerox 1990,15.84
306,5684,CA-2016-164315,04/03/2020,04/09/2020,Closed Won,Motorola Droid Maxx,1049.93
307,5685,CA-2016-164315,04/03/2020,04/09/2020,Closed Won,Euro-Pro Shark Turbo Vacuum,154.90
308,8920,CA-2016-160276,04/03/2020,04/09/2020,Closed Won,Luxo Adjustable Task Clamp Lamp,177.68
309,9884,CA-2016-112291,04/04/2020,04/09/2020,Closed Won,Staple envelope,11.16
310,9885,CA-2016-112291,04/04/2020,04/09/2020,Closed Won,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31
311,9886,CA-2016-112291,04/04/2020,04/09/2020,Closed Won,Logitech G600 MMO Gaming Mouse,159.98
312,1561,CA-2016-105172,04/05/2020,04/10/2020,Closed Won,Avery 518,18.90
313,3277,CA-2016-102988,04/06/2020,04/10/2020,Negotiating,Crayola Colored Pencils,22.96
314,3278,CA-2016-102988,04/06/2020,04/10/2020,Negotiating,AT&T CL82213,28.99
315,3279,CA-2016-102988,04/06/2020,04/10/2020,Negotiating,Xerox 1957,12.96
316,3280,CA-2016-102988,04/06/2020,04/10/2020,Negotiating,Newell 321,22.96
317,3281,CA-2016-102988,04/06/2020,04/10/2020,Negotiating,Martin Yale Chadless Opener Electric Letter Opener,4164.05
318,3955,CA-2016-133228,04/05/2020,04/10/2020,Closed Won,Advantus Panel Wall Acrylic Frame,5.47
319,3956,CA-2016-133228,04/05/2020,04/10/2020,Closed Won,Newell 319,79.36
320,9912,US-2016-157231,04/06/2020,04/10/2020,Closed Won,Ibico Standard Transparent Covers,115.36
321,869,CA-2016-136742,04/07/2020,04/11/2020,Closed Won,Large Capacity Hanging Post Binders,4491.00
322,3482,CA-2016-124023,04/08/2020,04/11/2020,Closed Lost,"Stacking Tray, Side-Loading, Legal, Smoke",8.96
323,8839,CA-2016-153808,04/07/2020,04/11/2020,Negotiating,Boston Home & Office Model 2000 Electric Pencil Sharpeners,7095.00
324,8840,CA-2016-153808,04/07/2020,04/11/2020,Negotiating,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",65568.00
325,8841,CA-2016-153808,04/07/2020,04/11/2020,Negotiating,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97
326,4177,CA-2016-128846,04/08/2020,04/13/20,Closed Won,AT&T TR1909W,6299.50
327,4178,CA-2016-128846,04/08/2020,04/13/20,Closed Won,Xerox 1945,122.97
328,5036,CA-2016-169803,04/07/2020,04/13/20,Closed Won,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55
329,5037,CA-2016-169803,04/07/2020,04/13/20,Closed Won,Kingston Digital DataTraveler 32GB USB 2.0,33.90
330,5927,US-2016-118997,04/09/2020,04/13/20,Closed Won,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92
331,6016,CA-2016-102652,04/07/2020,04/13/20,Closed Won,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96
332,6017,CA-2016-102652,04/07/2020,04/13/20,Closed Won,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11
333,6018,CA-2016-102652,04/07/2020,04/13/20,Closed Won,Xerox 211,19.44
334,6019,CA-2016-102652,04/07/2020,04/13/20,Closed Won,Xerox 194,55.48
335,7047,CA-2016-150581,04/09/2020,04/13/20,Closed Won,Bevis 36 x 72 Conference Tables,99592.00
336,7048,CA-2016-150581,04/09/2020,04/13/20,Closed Won,Logitech Wireless Headset h800,399.96
337,7410,CA-2016-121769,04/09/2020,04/13/20,Closed Won,Riverside Furniture Stanwyck Manor Table Series,172.11
338,3774,US-2016-102715,04/12/2020,04/14/20,Negotiating,"Acco Banker's Clasps, 5 3/4""-Long",6912.00
339,3775,US-2016-102715,04/12/2020,04/14/20,Negotiating,Logitech Wireless Gaming Headset G930,38397.60
340,3776,US-2016-102715,04/12/2020,04/14/20,Negotiating,Xerox 224,10368.00
341,3777,US-2016-102715,04/12/2020,04/14/20,Negotiating,Logitech Wireless Anywhere Mouse MX for PC and Mac,335944.00
342,6381,US-2016-163797,04/09/2020,04/14/20,Closed Won,"Alliance Super-Size Bands, Assorted Sizes",49792.00
343,3836,CA-2016-100363,04/09/2020,04/16/20,Closed Won,Binder Clips by OIC,2368.00
344,3837,CA-2016-100363,04/09/2020,04/16/20,Closed Won,Things To Do Today Spiral Book,19008.00
345,7657,US-2016-120740,04/16/20,04/16/20,Proposing,Belkin F9G930V10-GRY 9 Outlet Surge,106.96
346,7658,US-2016-120740,04/16/20,04/16/20,Proposing,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76
347,4578,US-2016-121734,04/12/2020,04/17/20,Closed Won,GBC Personal VeloBind Strips,9584.00
348,4862,CA-2016-138940,04/12/2020,04/17/20,Negotiating,Jawbone JAMBOX Wireless Bluetooth Speaker,7583.52
349,341,CA-2016-122336,04/14/20,04/18/20,Negotiating,Newell 314,17856.00
350,342,CA-2016-122336,04/14/20,04/18/20,Negotiating,Fellowes PB200 Plastic Comb Binding Machine,5099.70
351,343,CA-2016-122336,04/14/20,04/18/20,Negotiating,Staples,30992.00
352,344,CA-2016-122336,04/14/20,04/18/20,Negotiating,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71928.00
353,2794,CA-2016-154599,04/13/20,04/18/20,Closed Won,Pyle PMP37LED,0.00
354,2795,CA-2016-154599,04/13/20,04/18/20,Closed Won,AT&T 1080 Corded phone,43836.80
355,2796,CA-2016-154599,04/13/20,04/18/20,Closed Won,Recycled Pressboard Report Cover with Reinforced Top Hinge,18088.00
356,2797,CA-2016-154599,04/13/20,04/18/20,Closed Won,O'Sullivan Living Dimensions 2-Shelf Bookcases,308499.00
357,9098,US-2016-158365,04/13/20,04/18/20,Closed Won,Xerox 213,32400.00
358,6708,CA-2016-167724,04/14/20,04/19/20,Closed Won,Avery 479,7.83
359,8358,CA-2016-110555,04/12/2020,04/19/20,Closed Won,Eldon Simplefile Box Office,87.08
360,8359,CA-2016-110555,04/12/2020,04/19/20,Closed Won,AT&T SB67148 SynJ,105584.00
361,8360,CA-2016-110555,04/12/2020,04/19/20,Closed Won,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44
362,9850,CA-2016-142979,04/13/20,04/19/20,Closed Won,Prismacolor Color Pencil Set,39.68
363,404,CA-2016-155208,04/17/20,04/21/20,Closed Won,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39072.00
364,4570,CA-2016-169460,04/20/20,04/22/20,Negotiating,"Executive Impressions 13"" Chairman Wall Clock",76.14
365,5076,CA-2016-134572,04/21/20,04/23/20,Negotiating,Bush Advantage Collection Round Conference Table,7441.00
366,5077,CA-2016-134572,04/21/20,04/23/20,Negotiating,"Personal Folder Holder, Ebony",4484.00
367,5078,CA-2016-134572,04/21/20,04/23/20,Negotiating,Riverside Furniture Stanwyck Manor Table Series,401.59
368,6569,CA-2016-100678,04/19/20,04/23/20,Closed Won,Prang Dustless Chalk Sticks,2688.00
369,6570,CA-2016-100678,04/19/20,04/23/20,Closed Won,DMI Arturo Collection Mission-style Design Wood Chair,317058.00
370,6571,CA-2016-100678,04/19/20,04/23/20,Closed Won,Cameo Buff Policy Envelopes,149352.00
371,6572,CA-2016-100678,04/19/20,04/23/20,Closed Won,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227976.00
372,3533,CA-2016-110849,04/19/20,04/24/20,Closed Won,Ativa MDM8000 8-Sheet Micro-Cut Shredder,287968.00
373,3534,CA-2016-110849,04/19/20,04/24/20,Closed Won,Newell 351,13.12
374,3535,CA-2016-110849,04/19/20,04/24/20,Closed Won,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",10.75
375,3536,CA-2016-110849,04/19/20,04/24/20,Closed Won,"Advantus Push Pins, Aluminum Head",11.62
376,7843,CA-2016-158470,04/20/20,04/24/20,Negotiating,GBC Durable Plastic Covers,58.05
377,7844,CA-2016-158470,04/20/20,04/24/20,Negotiating,Xerox 232,71.28
378,1449,US-2016-112564,04/24/20,04/25/20,Closed Lost,Wilson Jones Suede Grain Vinyl Binders,2502.00
379,7164,CA-2016-122070,04/23/20,04/25/20,Negotiating,Staple envelope,247.84
380,7165,CA-2016-122070,04/23/20,04/25/20,Negotiating,"ACCOHIDE 3-Ring Binder, Blue, 1""",9912.00
381,1173,CA-2016-158064,04/22/20,04/26/20,Closed Won,ACCOHIDE Binder by Acco,16520.00
382,6850,CA-2016-101462,04/21/20,04/26/20,Closed Won,"GE 4 Foot Flourescent Tube, 40 Watt",59.92
383,9075,CA-2016-136336,04/22/20,04/27/20,Closed Won,"SAFCO Commercial Wire Shelving, Black",8288.40
384,9290,CA-2016-111857,04/24/20,04/27/20,Negotiating,Xerox 1891,48.91
385,3406,US-2016-150119,04/24/20,04/28/20,Closed Won,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281372.00
386,3407,US-2016-150119,04/24/20,04/28/20,Closed Won,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281372.00
387,3408,US-2016-150119,04/24/20,04/28/20,Closed Won,Zipper Ring Binder Pockets,7488.00
388,3409,US-2016-150119,04/24/20,04/28/20,Closed Won,G.E. Halogen Desk Lamp Bulbs,22336.00
389,1749,US-2016-157406,04/26/20,04/30/20,Closed Won,Xerox 1985,10368.00
390,1750,US-2016-157406,04/26/20,04/30/20,Closed Won,12 Colored Short Pencils,6.24
391,2714,CA-2016-110100,04/26/20,04/30/20,Closed Won,AT&T CL2909,302376.00
392,4376,CA-2016-166954,04/26/20,05/01/2020,Closed Won,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25
393,4377,CA-2016-166954,04/26/20,05/01/2020,Closed Won,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72
394,4378,CA-2016-166954,04/26/20,05/01/2020,Closed Won,GuestStacker Chair with Chrome Finish Legs,1487.04
395,7197,CA-2016-116785,04/27/20,05/01/2020,Closed Won,Newell 347,21.40
396,7198,CA-2016-116785,04/27/20,05/01/2020,Closed Won,Avery 495,12.60
397,8452,CA-2016-131387,04/29/20,05/01/2020,Closed Lost,Samsung Galaxy Mega 6.3,1679.96
398,2891,CA-2016-142727,04/30/20,05/02/2020,Negotiating,"Global Stack Chair without Arms, Black",51.96
399,2892,CA-2016-142727,04/30/20,05/02/2020,Negotiating,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94
400,5005,CA-2016-156006,05/01/2020,05/03/2020,Negotiating,Maxell 4.7GB DVD-RW 3/Pack,47.79
401,5825,CA-2016-115056,05/03/2020,05/03/2020,Proposing,Belkin 6 Outlet Metallic Surge Strip,26136.00
402,8636,CA-2016-160094,05/01/2020,05/03/2020,Closed Lost,Hunt Boston Vacuum Mount KS Pencil Sharpener,17495.00
403,8637,CA-2016-160094,05/01/2020,05/03/2020,Closed Lost,Economy Rollaway Files,826.00
404,1774,CA-2016-118976,04/29/20,05/04/2020,Closed Won,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86
405,1775,CA-2016-118976,04/29/20,05/04/2020,Closed Won,Recycled Steel Personal File for Standard File Folders,497.61
406,1776,CA-2016-118976,04/29/20,05/04/2020,Closed Won,Blackstonian Pencils,5.34
407,1777,CA-2016-118976,04/29/20,05/04/2020,Closed Won,Avery 488,3.15
408,2615,CA-2016-147298,04/27/20,05/04/2020,Closed Won,Bevis Steel Folding Chairs,23028.00
409,2616,CA-2016-147298,04/27/20,05/04/2020,Closed Won,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18288.00
410,3609,CA-2016-140228,04/29/20,05/04/2020,Closed Won,Avery File Folder Labels,6912.00
411,3610,CA-2016-140228,04/29/20,05/04/2020,Closed Won,X-Rack File for Hanging Folders,27096.00
412,3611,CA-2016-140228,04/29/20,05/04/2020,Closed Won,"Carina Mini System Audio Rack, Model AR050B",177568.00
413,6375,CA-2016-107811,04/30/20,05/04/2020,Closed Won,Global Leather Executive Chair,5615.84
414,6376,CA-2016-107811,04/30/20,05/04/2020,Closed Won,2300 Heavy-Duty Transfer File Systems by Perma,99.92
415,8921,CA-2016-132983,04/29/20,05/04/2020,Closed Won,Logitech G600 MMO Gaming Mouse,159.98
416,885,CA-2016-134061,04/30/20,05/05/2020,Closed Won,Dax Clear Box Frame,17.46
417,1460,CA-2016-155271,05/05/2020,05/05/2020,Proposing,DAX Wood Document Frame,27.46
418,7037,CA-2016-124618,05/03/2020,05/05/2020,Negotiating,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479984.00
419,8267,CA-2016-118304,04/30/20,05/05/2020,Closed Won,Square Credit Card Reader,19.98
420,1553,CA-2016-130274,05/04/2020,05/06/2020,Closed Lost,Avery 481,21.56
421,7296,CA-2016-111899,05/05/2020,05/06/2020,Closed Lost,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84
422,7297,CA-2016-111899,05/05/2020,05/06/2020,Closed Lost,OIC Thumb-Tacks,5472.00
423,7999,US-2016-148194,05/05/2020,05/08/2020,Closed Lost,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18
424,8000,US-2016-148194,05/05/2020,05/08/2020,Closed Lost,Holmes Odor Grabber,57.68
425,8596,CA-2016-111934,05/06/2020,05/08/2020,Closed Lost,Storex Dura Pro Binders,11.88
426,8597,CA-2016-111934,05/06/2020,05/08/2020,Closed Lost,Easy-staple paper,35.44
427,1166,CA-2016-117709,05/05/2020,05/09/2020,Closed Won,Fellowes Binding Cases,46.80
428,4560,CA-2016-110219,05/06/2020,05/09/2020,Closed Lost,"Global Value Mid-Back Manager's Chair, Gray",127869.00
429,3538,CA-2016-158771,05/10/2020,05/10/2020,Proposing,Fellowes Super Stor/Drawer,83.25
430,3539,CA-2016-158771,05/10/2020,05/10/2020,Proposing,Avery 518,9.45
431,3540,CA-2016-158771,05/10/2020,05/10/2020,Proposing,Avery 506,20.65
432,3541,CA-2016-158771,05/10/2020,05/10/2020,Proposing,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),45.36
433,4212,CA-2016-166457,05/06/2020,05/10/2020,Negotiating,"Adams ""While You Were Out"" Message Pads",9420.00
434,4213,CA-2016-166457,05/06/2020,05/10/2020,Negotiating,Newell 350,6.56
435,4214,CA-2016-166457,05/06/2020,05/10/2020,Negotiating,Xerox 1933,24.56
436,1335,CA-2016-121664,05/07/2020,05/11/2020,Closed Won,Wilson Jones Legal Size Ring Binders,140736.00
437,3862,CA-2016-135755,05/04/2020,05/11/2020,Closed Won,GBC Poly Designer Binding Covers,40176.00
438,3863,CA-2016-135755,05/04/2020,05/11/2020,Closed Won,"Avery Durable Plastic 1"" Binders",10896.00
439,4656,CA-2016-160738,05/06/2020,05/11/2020,Closed Won,Eldon Portable Mobile Manager,45248.00
440,8800,CA-2016-116666,05/09/2020,05/11/2020,Closed Lost,Hewlett Packard LaserJet 3310 Copier,17999.70
441,4410,US-2016-154879,05/07/2020,05/12/2020,Closed Won,Staple-on labels,5.78
442,4411,US-2016-154879,05/07/2020,05/12/2020,Closed Won,Model L Table or Wall-Mount Pencil Sharpener,107.94
443,6563,CA-2016-166086,05/08/2020,05/13/20,Closed Won,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14
444,6564,CA-2016-166086,05/08/2020,05/13/20,Closed Won,Balt Split Level Computer Training Table,194.25
445,6565,CA-2016-166086,05/08/2020,05/13/20,Closed Won,Newell 335,8.64
446,6566,CA-2016-166086,05/08/2020,05/13/20,Closed Won,"Lifetime Advantage Folding Chairs, 4/Carton",872.32
447,7555,CA-2016-114181,05/11/2020,05/15/20,Negotiating,Bestar Classic Bookcase,349965.00
448,7556,CA-2016-114181,05/11/2020,05/15/20,Negotiating,DIXON Ticonderoga Erasable Checking Pencils,22.32
449,18,CA-2016-167164,05/14/20,05/16/20,Negotiating,Fellowes Super Stor/Drawer,55.50
450,825,US-2016-102071,05/10/2020,05/16/20,Closed Won,Kingston Digital DataTraveler 32GB USB 2.0,67.80
451,826,US-2016-102071,05/10/2020,05/16/20,Closed Won,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97
452,1658,CA-2016-127159,05/13/20,05/16/20,Closed Lost,"DAX Value U-Channel Document Frames, Easel Back",34.79
